fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,neuro1,Random Forest,kNN,AdaBoost,SVM
0.33628318584070804,0.4280821917808219,0.11,0.06849315068493149,0.1302170283806344,0.2112676056338028,0.20141342756183744,0.4720998531571222,0.35433070866141725,0.2934131736526946,0.18461538461538451,5.0,4.9322010876687665,5.075,5.0,5.0,5.527982646669455
0.2300884955752213,0.4143835616438356,0.05,0.2568493150684932,0.12353923205342236,0.04225352112676056,0.0176678445229682,0.4500734214390546,0.5275590551181104,0.03592814371257485,0.38461538461538464,5.0,4.580215478428114,5.195,5.8,5.0,5.014127440811986
0.30973451327433627,0.2910958904109589,0.18,0.06849315068493149,0.11352253756260434,0.16901408450704225,0.10247349823321554,0.523494860499261,0.4409448818897636,0.155688622754491,0.09230769230769226,6.0,5.666973888501495,6.05,6.0,6.0,5.062126618736859
0.1504424778761062,0.3287671232876712,0.1,0.04794520547945206,0.06010016694490819,0.15492957746478875,0.0706713780918728,0.21953010279001242,0.637795275590551,0.10778443113772455,0.5692307692307692,5.0,5.392764840543518,5.25,5.2,5.0,5.791487047290043
0.16814159292035402,0.2671232876712329,0.15,0.14383561643835616,0.08681135225375627,0.15492957746478875,0.07420494699646643,0.2077826725403758,0.46456692913385833,0.155688622754491,0.676923076923077,6.0,5.9633192937046955,6.075,5.8,6.0,6.388576724700407
0.2831858407079646,0.3595890410958904,0.0,0.07534246575342465,0.11686143572621034,0.09859154929577466,0.0353356890459364,0.4647577092510942,0.5039370078740156,0.155688622754491,0.21538461538461545,6.0,5.536712773586871,6.107142857142857,5.0,6.0,5.363324836699006
0.23893805309734514,0.2671232876712329,0.18,0.08219178082191782,0.0968280467445743,0.15492957746478875,0.07773851590106007,0.5587371512481546,0.6141732283464567,0.23952095808383234,0.16923076923076918,6.0,5.461523121715,5.7,5.6,6.0,5.320588610998696
0.7345132743362832,0.15753424657534246,0.49,0.33561643835616434,0.09015025041736228,0.056338028169014086,0.10247349823321554,0.8318649045521346,0.3622047244094489,0.1976047904191617,0.5538461538461539,7.0,6.655578358319409,6.74,6.0,7.0,6.322668080036249
0.1946902654867257,0.3493150684931507,0.07,0.08219178082191782,0.1285475792988314,0.14084507042253522,0.13427561837455831,0.383994126284868,0.5748031496062994,0.13173652694610782,0.3076923076923077,6.0,5.474089119515959,5.625,6.2,6.0,5.179316905105323
0.25663716814159293,0.363013698630137,0.18,0.41780821917808214,0.1268781302170284,0.36619718309859156,0.31095406360424027,0.666666666666664,0.5039370078740156,0.2634730538922156,0.15384615384615385,5.0,4.918528170802497,5.05,5.0,5.0,5.792459837815778
0.6106194690265487,0.0410958904109589,0.51,0.21232876712328766,0.15358931552587649,0.04225352112676056,0.06007067137809187,0.6997063142437614,0.4251968503937006,0.3832335329341317,0.26153846153846144,6.0,5.982661973055521,5.841666666666667,6.0,6.0,5.960971576747713
0.23893805309734514,0.31849315068493145,0.18,0.10273972602739725,0.11018363939899833,0.1971830985915493,0.19081272084805653,0.46328928046988865,0.4488188976377953,0.125748502994012,0.21538461538461545,5.0,5.176986955997761,5.1,5.2,5.0,5.090108603280626
0.1327433628318584,0.136986301369863,0.25,0.06164383561643835,0.12353923205342236,0.056338028169014086,0.09187279151943463,0.3355359765051322,0.48818897637795267,0.06586826347305388,0.26153846153846144,5.0,4.901321428369968,4.901666666666667,5.0,5.0,5.200211060528732
0.32743362831858414,0.09589041095890412,0.37,0.034246575342465745,0.10684474123539232,0.09859154929577466,0.06007067137809187,0.5381791483113006,0.4094488188976376,0.2215568862275449,0.18461538461538451,6.0,6.014061163459134,5.95,6.0,6.0,5.429255786876544
0.495575221238938,0.3767123287671233,0.39,0.06849315068493149,0.07011686143572622,0.07042253521126761,0.038869257950530034,0.5528634361233485,0.33858267716535423,0.0838323353293413,0.2461538461538461,5.0,4.7424191777578635,5.0,5.0,5.0,4.731695866400612
0.22123893805309736,0.3287671232876712,0.0,0.06164383561643835,0.10350584307178633,0.2112676056338028,0.0989399293286219,0.523494860499261,0.5748031496062994,0.2215568862275449,0.23076923076923078,6.0,5.373894973466383,5.683333333333333,5.4,6.0,5.453638682375493
0.3185840707964601,0.3287671232876712,0.17,0.0958904109589041,0.10016694490818032,0.14084507042253522,0.23674911660777384,0.45741556534507444,0.3622047244094489,0.0718562874251497,0.13846153846153852,5.0,4.874644939235061,5.14,5.2,5.0,5.112040879312836
0.14159292035398235,0.18493150684931506,0.43,0.07534246575342465,0.09849749582637729,0.18309859154929578,0.0636042402826855,0.30910425844345596,0.5590551181102363,0.3233532934131737,0.4307692307692306,7.0,6.834291710295426,6.825,6.8,7.0,6.401890143094958
0.12389380530973454,0.3561643835616438,0.05,0.06849315068493149,0.09015025041736228,0.11267605633802817,0.038869257950530034,0.35903083700440547,0.6141732283464567,0.2694610778443114,0.33846153846153837,5.0,5.28600465582112,5.4541666666666675,5.8,5.0,5.984667134343001
0.6548672566371682,0.3493150684931507,0.5,0.034246575342465745,0.09849749582637729,0.07042253521126761,0.0706713780918728,0.5756240822320149,0.2598425196850392,0.16167664670658682,0.3076923076923077,4.0,4.902333918494035,4.720634920634921,5.2,4.0,5.015626009163903
0.23893805309734514,0.12671232876712327,0.39,0.020547945205479447,0.07846410684474124,0.08450704225352113,0.0176678445229682,0.237885462555062,0.4330708661417323,0.11377245508982037,0.4769230769230769,6.0,6.199215398545016,5.958333333333333,6.2,6.0,5.908361218616362
0.7168141592920354,0.3287671232876712,0.65,0.0958904109589041,0.08514190317195326,0.07042253521126761,0.06713780918727916,0.7070484581497812,0.22834645669291315,0.14371257485029937,0.23076923076923078,5.0,5.127115273395986,4.96,5.2,5.0,5.18205241285659
0.3451327433628319,0.25342465753424653,0.11,0.0958904109589041,0.12020033388981638,0.11267605633802817,0.21554770318021202,0.49412628487518173,0.33858267716535423,0.11976047904191618,0.15384615384615385,5.0,4.992040400022781,5.1,5.0,5.0,5.226643020671068
0.495575221238938,0.11643835616438354,0.49,0.11643835616438357,0.07846410684474124,0.056338028169014086,0.024734982332155476,0.5528634361233485,0.24409448818897617,0.24550898203592816,0.32307692307692304,7.0,7.023539820293588,7.025,7.0,7.0,5.956783106148734
0.32743362831858414,0.3664383561643836,0.12,0.0958904109589041,0.11853088480801337,0.1971830985915493,0.37809187279151946,0.47944199706314206,0.33858267716535423,0.1976047904191617,0.21538461538461545,5.0,4.9348005060390765,5.0,5.0,5.0,5.492666052808545
0.5309734513274336,0.1643835616438356,0.6,0.08904109589041097,0.23372287145242068,0.08450704225352113,0.04240282685512367,0.6262848751835549,0.23622047244094482,0.437125748502994,0.15384615384615385,5.0,5.420319515652514,5.153333333333333,5.4,5.0,5.424591344207257
0.3008849557522124,0.40068493150684925,0.05,0.06849315068493149,0.10350584307178633,0.09859154929577466,0.045936395759717315,0.4500734214390546,0.47244094488188965,0.3712574850299401,0.32307692307692304,6.0,5.878271136314637,6.036190476190476,6.0,6.0,6.254574564945752
0.5132743362831859,0.0821917808219178,0.46,0.06164383561643835,0.10517529215358931,0.07042253521126761,0.053003533568904596,0.5528634361233485,0.40157480314960625,0.41317365269461076,0.3692307692307693,7.0,6.572121120025606,6.668333333333334,6.8,7.0,6.324400002203312
0.6902654867256638,0.19178082191780824,0.51,0.07534246575342465,0.07846410684474124,0.07042253521126761,0.0636042402826855,0.6850220264317135,0.23622047244094482,0.16167664670658682,0.13846153846153852,6.0,5.86161866854669,5.7666666666666675,5.8,6.0,5.168087835127105
0.27433628318584075,0.5753424657534246,0.2,0.07534246575342465,0.05843071786310518,0.1971830985915493,0.19081272084805653,0.3986784140969158,0.48818897637795267,0.06586826347305388,0.38461538461538464,5.0,5.161716911093611,5.103571428571429,5.2,5.0,5.580303732959656
0.1946902654867257,0.363013698630137,0.02,0.08219178082191782,0.11018363939899833,0.09859154929577466,0.03180212014134275,0.36049926578560293,0.48031496062992135,0.17365269461077845,0.3076923076923077,6.0,5.7954469638544515,5.9,6.4,6.0,5.663608901680271
0.35398230088495575,0.4143835616438356,0.24,0.39041095890410954,0.17529215358931552,0.4225352112676056,0.45229681978798586,0.8318649045521346,0.4566929133858266,0.44311377245508987,0.13846153846153852,5.0,4.76394687220436,5.075,5.0,5.0,5.8239125825798155
0.35398230088495575,0.25342465753424653,0.51,0.07534246575342465,0.6844741235392321,0.2112676056338028,0.1978798586572438,0.5748898678414079,0.22834645669291315,0.5029940119760479,0.09230769230769226,5.0,4.920601641991884,5.175,5.2,5.0,6.24738220846633
0.2654867256637168,0.4246575342465753,0.0,0.06849315068493149,0.14691151919866446,0.07042253521126761,0.021201413427561835,0.377386196769455,0.48818897637795267,0.155688622754491,0.39999999999999997,5.0,5.809322956976431,5.238333333333333,6.0,5.0,5.8335786390741795
0.04424778761061947,0.31849315068493145,0.0,0.054794520547945195,0.05342237061769616,0.18309859154929578,0.2826855123674912,0.18869309838471937,0.6456692913385828,0.36526946107784425,0.6923076923076923,7.0,7.2532097211743825,7.025,7.2,7.0,7.008725815489234
0.1858407079646018,0.3424657534246575,0.21,0.06849315068493149,0.11185308848080135,0.09859154929577466,0.1978798586572438,0.5088105726872214,0.6141732283464567,0.1497005988023952,0.13846153846153852,6.0,5.216057969099701,5.57,5.2,6.0,5.044757759247405
0.3185840707964601,0.3561643835616438,0.27,0.07534246575342465,0.13856427378964942,0.056338028169014086,0.2508833922261484,0.5433186490455243,0.3070866141732282,0.17365269461077845,0.10769230769230759,6.0,5.747640739756954,5.6,5.8,6.0,5.452821643198181
0.1946902654867257,0.30136986301369867,0.22,0.06164383561643835,0.10350584307178633,0.1971830985915493,0.0636042402826855,0.3164464023494758,0.5196850393700787,0.2934131736526946,0.4307692307692306,6.0,6.294618818819083,6.0,6.0,6.0,6.4757144394116315
0.17699115044247787,0.3561643835616438,0.31,0.35616438356164376,0.11853088480801337,0.08450704225352113,0.1519434628975265,0.5220264317180554,0.48031496062992135,0.20958083832335334,0.2923076923076924,5.0,5.178105097545105,5.3,5.0,5.0,5.625842263880102
0.21238938053097348,0.2054794520547945,0.19,0.0958904109589041,0.09849749582637729,0.23943661971830987,0.10600706713780919,0.3443465491923658,0.5118110236220473,0.13772455089820362,0.38461538461538464,5.0,5.54067515022152,5.325,5.6,5.0,5.465168922006968
0.15929203539823014,0.3561643835616438,0.21,0.06164383561643835,0.11519198664440736,0.18309859154929578,0.08833922261484099,0.5007342143905946,0.6692913385826771,0.1976047904191617,0.21538461538461545,5.0,5.147538511233832,5.0,5.0,5.0,5.176365163631775
0.2654867256637168,0.2054794520547945,0.08,0.12328767123287672,0.12020033388981638,0.1971830985915493,0.14840989399293286,0.49412628487518173,0.37007874015748027,0.155688622754491,0.2461538461538461,5.0,5.162260673971932,5.1708333333333325,5.4,5.0,5.407408782567275
0.48672566371681414,0.17123287671232876,0.34,0.10273972602739725,0.12186978297161938,0.056338028169014086,0.038869257950530034,0.49632892804697787,0.33858267716535423,0.19161676646706588,0.33846153846153837,7.0,6.444062434248711,7.05,5.8,7.0,5.487890844912181
0.21238938053097348,0.2054794520547945,0.35,0.04794520547945206,0.1268781302170284,0.2112676056338028,0.1166077738515901,0.44273127753303476,0.47244094488188965,0.13173652694610782,0.12307692307692292,5.0,5.353646769342695,5.316666666666667,5.6,5.0,4.954237872334584
0.23893805309734514,0.18493150684931506,0.31,0.10273972602739725,0.10350584307178633,0.11267605633802817,0.1413427561837456,0.4500734214390546,0.5275590551181104,0.125748502994012,0.15384615384615385,6.0,5.322994282136806,5.5583333333333345,5.6,6.0,4.930000705231744
0.5486725663716815,0.11643835616438354,0.42,0.04794520547945206,0.12020033388981638,0.2535211267605634,0.07420494699646643,0.3950073421438977,0.4251968503937006,0.23952095808383234,0.5384615384615385,6.0,6.543967759512706,6.5,6.2,6.0,6.261687656209208
0.3716814159292036,0.0821917808219178,0.54,0.1095890410958904,0.11853088480801337,0.3380281690140845,0.18021201413427562,0.6042584434654873,0.5118110236220473,0.125748502994012,0.12307692307692292,5.0,5.046206703531641,5.12,5.2,5.0,5.076748178189812
0.495575221238938,0.11643835616438354,0.65,0.10273972602739725,0.10517529215358931,0.07042253521126761,0.038869257950530034,0.40969162995594555,0.3779527559055119,0.17964071856287425,0.5230769230769231,6.0,6.44051381657236,6.133333333333333,6.0,6.0,6.043679760820202
0.2300884955752213,0.363013698630137,0.02,0.0958904109589041,0.13689482470784642,0.056338028169014086,0.08833922261484099,0.6776798825256937,0.7322834645669292,0.28143712574850305,0.19999999999999984,5.0,4.87693756130644,5.3875,5.2,5.0,5.282142534123412
0.2654867256637168,0.1232876712328767,0.42,0.07534246575342465,0.06677796327212021,0.07042253521126761,0.0636042402826855,0.45741556534507444,0.5511811023622047,0.2934131736526946,0.5384615384615385,6.0,6.198163735351741,6.33,6.6,6.0,6.531191642342733
0.39823008849557523,0.22602739726027396,0.35,0.10273972602739725,0.11352253756260434,0.3098591549295775,0.254416961130742,0.6336270190895748,0.5039370078740156,0.17365269461077845,0.16923076923076918,5.0,5.263056505348498,5.305,5.4,5.0,5.189271118746124
0.29203539823008856,0.13013698630136986,0.32,0.06849315068493149,0.09015025041736228,0.18309859154929578,0.10600706713780919,0.2621145374449258,0.5275590551181104,0.13772455089820362,0.6461538461538461,6.0,5.796531953647283,6.183333333333333,6.2,6.0,6.081965550936398
0.21238938053097348,0.5856164383561644,0.04,0.07534246575342465,0.12520868113522537,0.15492957746478875,0.21554770318021202,0.40969162995594555,0.48031496062992135,0.16167664670658682,0.15384615384615385,4.0,4.644169411313683,4.318333333333333,5.2,4.0,5.396477814414869
0.32743362831858414,0.09589041095890412,0.42,0.07534246575342465,0.11352253756260434,0.14084507042253522,0.07420494699646643,0.5381791483113006,0.37007874015748027,0.28143712574850305,0.15384615384615385,6.0,5.7593888299403675,6.0,6.0,6.0,5.554494101133474
0.1327433628318584,0.2465753424657534,0.09,0.054794520547945195,0.11018363939899833,0.23943661971830987,0.08480565371024734,0.2900146842878158,0.5590551181102363,0.125748502994012,0.4307692307692306,6.0,5.479908977780185,5.8,5.2,6.0,5.606320861238233
0.24778761061946908,0.25342465753424653,0.27,0.08219178082191782,0.09849749582637729,0.18309859154929578,0.06713780918727916,0.2797356828193685,0.48031496062992135,0.17964071856287425,0.5538461538461539,6.0,6.33203020198502,5.9799999999999995,6.4,6.0,6.272569825237896
0.46902654867256643,0.3493150684931507,0.24,0.10273972602739725,0.10851419031719532,0.07042253521126761,0.09540636042402827,0.5381791483113006,0.27559055118110215,0.14371257485029937,0.15384615384615385,5.0,5.051872062004502,4.95,5.0,5.0,5.029557387296243
0.07964601769911507,0.25342465753424653,0.03,0.06164383561643835,0.05342237061769616,0.38028169014084506,0.2862190812720848,0.053597650513943114,0.5984251968503937,0.2934131736526946,0.8615384615384616,8.0,7.779256471669359,7.644444444444444,6.6,8.0,7.181997725461245
0.23893805309734514,0.16780821917808217,0.49,0.1095890410958904,0.1268781302170284,0.5352112676056339,0.35335689045936397,0.47944199706314206,0.48818897637795267,0.2694610778443114,0.39999999999999997,5.0,5.1005820319409265,5.220000000000001,5.4,5.0,6.008806194804334
0.1327433628318584,0.3150684931506849,0.23,0.1095890410958904,0.05342237061769616,0.2112676056338028,0.22614840989399293,0.2533039647577085,0.5669291338582677,0.19161676646706588,0.6307692307692307,6.0,5.70129932426355,6.083333333333334,6.2,6.0,6.044599695247679
0.27433628318584075,0.0410958904109589,0.34,0.12328767123287672,0.09015025041736228,0.1971830985915493,0.18374558303886926,0.33994126284874904,0.4960629921259843,0.2694610778443114,0.5230769230769231,6.0,6.597220473096181,6.275,6.6,6.0,6.274479983895994
0.16814159292035402,0.23287671232876714,0.14,0.10273972602739725,0.17028380634390652,0.11267605633802817,0.10954063604240283,0.5323054331864946,0.7244094488188978,0.19161676646706588,0.21538461538461545,5.0,5.088414576338241,5.0,5.2,5.0,5.189988669898936
0.5221238938053098,0.1643835616438356,0.47,0.08904109589041097,0.10350584307178633,0.11267605633802817,0.06007067137809187,0.46328928046988865,0.38582677165354323,0.2574850299401198,0.5538461538461539,6.0,6.440751487351957,6.8,6.2,6.0,6.4156067746811365
0.1946902654867257,0.32191780821917804,0.1,0.054794520547945195,0.08514190317195326,0.4647887323943662,0.16607773851590105,0.4207048458149753,0.5275590551181104,0.2035928143712575,0.19999999999999984,5.0,5.075495825085082,5.075,5.4,5.0,5.459437311647811
0.42477876106194695,0.2602739726027397,0.34,0.18493150684931506,0.11686143572621034,0.056338028169014086,0.028268551236749116,0.6336270190895748,0.4330708661417323,0.11377245508982037,0.3538461538461537,6.0,5.522910229677656,5.705,5.6,6.0,5.108739155661032
0.29203539823008856,0.2910958904109589,0.06,0.21232876712328766,0.12520868113522537,0.36619718309859156,0.19434628975265017,0.4720998531571222,0.48818897637795267,0.2035928143712575,0.3538461538461537,6.0,5.973911609779282,5.9,5.8,6.0,5.740947655325074
0.5398230088495575,0.273972602739726,0.38,0.11643835616438357,0.09015025041736228,0.3943661971830986,0.17667844522968199,0.41850220264317095,0.3228346456692912,0.27544910179640725,0.5692307692307692,7.0,6.583048064192342,6.6049999999999995,6.6,7.0,6.438105704657354
0.3893805309734514,0.22602739726027396,0.49,0.11643835616438357,0.12020033388981638,0.28169014084507044,0.24381625441696111,0.6336270190895748,0.48031496062992135,0.14371257485029937,0.19999999999999984,5.0,4.8383680162373865,5.0,5.2,5.0,5.074886800140712
0.11504424778761069,0.33561643835616434,0.08,0.08219178082191782,0.09849749582637729,0.2112676056338028,0.0636042402826855,0.27092511013215936,0.6456692913385828,0.2634730538922156,0.4153846153846153,6.0,5.564074542564738,6.075,5.4,6.0,6.233537051447297
0.48672566371681414,0.13013698630136986,0.35,0.04794520547945206,0.10517529215358931,0.11267605633802817,0.07773851590106007,0.48825256975036746,0.39370078740157494,0.2994011976047904,0.4307692307692306,7.0,6.867259871084653,6.9,6.8,7.0,6.24384230913024
0.14159292035398235,0.4554794520547945,0.0,0.08219178082191782,0.08013355592654424,0.07042253521126761,0.024734982332155476,0.4823788546255451,0.6692913385826771,0.16766467065868262,0.2461538461538461,4.0,4.238541114149275,4.2025,4.6,4.0,4.93644187207229
0.4336283185840708,0.30136986301369867,0.33,0.10273972602739725,0.1285475792988314,0.47887323943661975,0.21554770318021202,0.523494860499261,0.4251968503937006,0.23952095808383234,0.5230769230769231,7.0,6.595088651321423,6.62,6.0,7.0,6.329915792629199
0.1858407079646018,0.2054794520547945,0.27,0.5273972602739725,0.0934891485809683,0.323943661971831,0.5017667844522968,0.3472834067547688,0.3307086614173229,0.14371257485029937,0.44615384615384623,6.0,5.987323378359605,5.588571428571429,5.4,6.0,5.841837698095286
0.08849557522123894,0.2876712328767123,0.04,0.054794520547945195,0.061769616026711195,0.056338028169014086,0.024734982332155476,0.30323054331864174,0.7716535433070869,0.1497005988023952,0.46153846153846156,5.0,4.920180941988651,4.9375,5.2,5.0,5.516611303280559
0.7168141592920354,0.3287671232876712,0.49,0.13013698630136986,0.10517529215358931,0.056338028169014086,0.045936395759717315,0.6850220264317135,0.3149606299212599,0.14371257485029937,0.46153846153846156,5.0,5.061504300850498,5.449999999999999,5.4,5.0,5.282069441488802
0.08849557522123894,0.13013698630136986,0.37,0.034246575342465745,0.10350584307178633,0.15492957746478875,0.31802120141342755,0.3913362701908878,0.4566929133858266,0.1497005988023952,0.12307692307692292,5.0,4.910418828525252,4.818333333333333,5.4,5.0,5.386605428918054
0.38053097345132747,0.0821917808219178,0.39,0.04794520547945206,0.10350584307178633,0.028169014084507043,0.014134275618374558,0.5073421439060157,0.2992125984251969,0.155688622754491,0.16923076923076918,6.0,5.872319949498654,5.691666666666667,5.8,6.0,5.33570862825153
0.25663716814159293,0.33561643835616434,0.26,0.06849315068493149,0.1018363939899833,0.323943661971831,0.28975265017667845,0.4441997063142485,0.4409448818897636,0.11976047904191618,0.21538461538461545,5.0,5.213158819289532,5.0,5.4,5.0,5.310508029712242
0.2300884955752213,0.2808219178082192,0.13,0.07534246575342465,0.07679465776293823,0.23943661971830987,0.05653710247349823,0.4155653450807516,0.37007874015748027,0.20958083832335334,0.23076923076923078,6.0,5.639779550246496,5.9222222222222225,5.8,6.0,5.574308851446087
0.2300884955752213,0.48972602739726023,0.0,0.07534246575342465,0.25709515859766274,0.04225352112676056,0.0176678445229682,0.44126284875182914,0.5118110236220473,0.11377245508982037,0.2461538461538461,5.0,5.155138588405406,5.05,5.0,5.0,5.399041379085531
0.2831858407079646,0.2808219178082192,0.04,0.054794520547945195,0.10684474123539232,0.22535211267605634,0.08833922261484099,0.4647577092510942,0.46456692913385833,0.13772455089820362,0.2461538461538461,6.0,5.864286824596476,5.8533333333333335,5.8,6.0,5.327903733396236
0.17699115044247787,0.5205479452054794,0.04,0.08904109589041097,0.09015025041736228,0.15492957746478875,0.04946996466431095,0.4618208516886912,0.6220472440944881,0.13772455089820362,0.23076923076923078,5.0,4.476848837273536,5.0,4.6,5.0,4.909047857542555
0.22123893805309736,0.3767123287671233,0.0,0.0958904109589041,0.11853088480801337,0.23943661971830987,0.07420494699646643,0.5587371512481546,0.5511811023622047,0.125748502994012,0.15384615384615385,5.0,4.839024925465409,5.0,5.0,5.0,5.033122860880554
0.4424778761061947,0.2602739726027397,0.36,0.13013698630136986,0.17362270450751252,0.35211267605633806,0.17314487632508835,0.5249632892804748,0.3464566929133859,0.20958083832335334,0.38461538461538464,5.0,5.480641684081821,5.38,5.6,5.0,5.573545629513138
0.1946902654867257,0.32191780821917804,0.06,0.34931506849315064,0.08013355592654424,0.14084507042253522,0.04240282685512367,0.4500734214390546,0.5275590551181104,0.155688622754491,0.3692307692307693,7.0,6.533763989117854,6.977777777777777,6.6,7.0,5.882662416327642
0.1858407079646018,0.5034246575342466,0.02,0.06849315068493149,0.08681135225375627,0.3943661971830986,0.11307420494699646,0.3414096916299546,0.4409448818897636,0.13772455089820362,0.36153846153846153,6.0,5.8681129381900865,5.854166666666666,5.8,6.0,5.732223536921156
0.2300884955752213,0.1643835616438356,0.46,0.08219178082191782,0.10350584307178633,0.323943661971831,0.13427561837455831,0.3869309838472792,0.5196850393700787,0.3113772455089821,0.39999999999999997,7.0,6.773707993721549,7.0,6.8,7.0,6.046372361331056
0.6106194690265487,0.13356164383561644,0.54,0.08219178082191782,0.12020033388981638,0.056338028169014086,0.03180212014134275,0.6336270190895748,0.1889763779527558,0.2215568862275449,0.12307692307692292,6.0,6.021079314405769,6.0777777777777775,6.2,6.0,5.42425130179702
